"ID","时间","日降水量","flag","降水历时","天气状况","时段长","时段降水量","测站编码","时间戳"
"3472","2011-05-29 08:00:00","1.5","1",,"","15.00","0.0","10011001","2019-07-11 14:39:41.0"
"3473","2011-05-29 07:30:00",,"1",,"7","15.00","0.5","10011001","2019-07-11 14:39:41.0"
"3474","2011-05-29 00:00:00",,"1",,"7","15.00","0.5","10011001","2019-07-11 14:39:41.0"
"3475","2011-05-28 23:00:00",,"1",,"7","15.00","0.5","10011001","2019-07-11 14:39:41.0"
"3476","2011-05-28 22:30:00",,"1",,"7","15.00","0.5","10011001","2019-07-11 14:39:41.0"
"3477","2011-05-28 08:00:00","0.0","1",,"","15.00","0.0","10011001","2019-07-11 14:39:41.0"
"3478","2011-05-27 08:00:00","0.0","1",,"","15.00","0.0","10011001","2019-07-11 14:39:41.0"
"3479","2011-05-26 08:00:00","0.0","1",,"","15.00","0.0","10011001","2019-07-11 14:39:41.0"
"3480","2011-05-25 08:00:00","0.0","1",,"","15.00","0.0","10011001","2019-07-11 14:39:41.0"
"3481","2011-05-24 21:30:00",,"1",,"7","15.00","0.5","10011001","2019-07-11 14:39:41.0"
"3482","2011-05-24 08:00:00","0.0","1",,"","15.00","0.0","10011001","2019-07-11 14:39:41.0"
"3483","2011-05-23 08:00:00","0.0","1",,"","15.00","0.0","10011001","2019-07-11 14:39:41.0"
"3484","2011-05-22 08:00:00","4.5","1",,"","15.00","0.0","10011001","2019-07-11 14:39:41.0"
"3485","2011-07-06 09:00:00",,"1",,,"1.00","0.0","10012001","2019-07-11 14:39:41.0"
"3486","2011-07-06 02:00:00",,"1",,,"1.00","2.0","10012001","2019-07-11 14:39:41.0"
"3487","2011-07-06 01:00:00",,"1",,,"1.00","1.5","10012001","2019-07-11 14:39:41.0"
"3488","2011-07-06 00:00:00",,"1",,,"1.00","30.7","10012001","2019-07-11 14:39:41.0"
"3489","2011-07-05 23:00:00",,"1",,,"1.00","1.0","10012001","2019-07-11 14:39:41.0"
"3490","2011-06-26 08:00:00","3.0","1",,"","15.00","0.0","10012001","2019-07-11 14:39:41.0"
"3491","2011-06-26 06:30:00",,"1",,"7","15.00","1.0","10012001","2019-07-11 14:39:41.0"
"3492","2011-06-26 06:15:00",,"1",,"7","15.00","2.0","10012001","2019-07-11 14:39:41.0"
"3493","2011-06-25 08:00:00","0.0","1",,"","15.00","0.0","10012001","2019-07-11 14:39:41.0"
"3494","2011-06-24 08:00:00","0.0","1",,"","15.00","0.0","10012001","2019-07-11 14:39:41.0"
"3495","2011-06-23 08:00:00","0.0","1",,"","15.00","0.0","10012001","2019-07-11 14:39:41.0"
"3496","2011-06-22 08:00:00","0.0","1",,"","15.00","0.0","10012001","2019-07-11 14:39:41.0"
"3497","2011-06-21 08:00:00","0.0","1",,"","15.00","0.0","10012001","2019-07-11 14:39:41.0"
"3498","2011-06-20 08:00:00","2.5","1",,"","15.00","0.0","10012001","2019-07-11 14:39:41.0"
"3499","2011-06-19 10:30:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3500","2011-06-19 10:15:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3501","2011-06-19 09:45:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3502","2011-06-19 09:15:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3503","2011-06-19 09:00:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3504","2011-06-19 08:00:00","0.0","1",,"","15.00","0.0","10012001","2019-07-11 14:39:41.0"
"3505","2011-06-18 08:00:00","0.0","1",,"","15.00","0.0","10012001","2019-07-11 14:39:41.0"
"3506","2011-06-17 08:00:00","30.0","1",,"","15.00","0.0","10012001","2019-07-11 14:39:41.0"
"3507","2011-06-17 02:30:00",,"1",,"7","15.00","1.0","10012001","2019-07-11 14:39:41.0"
"3508","2011-06-17 02:15:00",,"1",,"7","15.00","2.5","10012001","2019-07-11 14:39:41.0"
"3509","2011-06-17 02:00:00",,"1",,"7","15.00","2.5","10012001","2019-07-11 14:39:41.0"
"3510","2011-06-17 01:45:00",,"1",,"7","15.00","1.5","10012001","2019-07-11 14:39:41.0"
"3511","2011-06-17 01:30:00",,"1",,"7","15.00","2.0","10012001","2019-07-11 14:39:41.0"
"3512","2011-06-17 01:15:00",,"1",,"7","15.00","1.5","10012001","2019-07-11 14:39:41.0"
"3513","2011-06-17 01:00:00",,"1",,"7","15.00","4.0","10012001","2019-07-11 14:39:41.0"
"3514","2011-06-17 00:45:00",,"1",,"7","15.00","3.0","10012001","2019-07-11 14:39:41.0"
"3515","2011-06-17 00:30:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3516","2011-06-17 00:15:00",,"1",,"7","15.00","2.0","10012001","2019-07-11 14:39:41.0"
"3517","2011-06-17 00:00:00",,"1",,"7","15.00","2.5","10012001","2019-07-11 14:39:41.0"
"3518","2011-06-16 23:45:00",,"1",,"7","15.00","5.0","10012001","2019-07-11 14:39:41.0"
"3519","2011-06-16 23:30:00",,"1",,"7","15.00","3.0","10012001","2019-07-11 14:39:41.0"
"3520","2011-06-16 23:15:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3521","2011-06-16 21:00:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3522","2011-06-16 17:30:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3523","2011-06-16 17:15:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3524","2011-06-16 17:00:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3525","2011-06-09 08:00:00","0.0","1",,"","15.00","0.0","10012001","2019-07-11 14:39:41.0"
"3526","2011-06-08 08:00:00","0.0","1",,"","15.00","0.0","10012001","2019-07-11 14:39:41.0"
"3527","2011-06-07 08:00:00","0.0","1",,"","15.00","0.0","10012001","2019-07-11 14:39:41.0"
"3528","2011-06-06 08:00:00","2.0","1",,"","15.00","0.0","10012001","2019-07-11 14:39:41.0"
"3529","2011-06-06 03:15:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3530","2011-06-06 02:30:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3531","2011-06-06 02:15:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3532","2011-06-06 02:00:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3533","2011-06-06 01:45:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3534","2011-06-06 01:30:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3535","2011-06-05 08:00:00","0.0","1",,"","15.00","0.0","10012001","2019-07-11 14:39:41.0"
"3536","2011-06-04 08:00:00","0.0","1",,"","15.00","0.0","10012001","2019-07-11 14:39:41.0"
"3537","2011-06-03 08:00:00","0.0","1",,"","15.00","0.0","10012001","2019-07-11 14:39:41.0"
"3538","2011-06-02 08:00:00","0.0","1",,"","15.00","0.0","10012001","2019-07-11 14:39:41.0"
"3539","2011-06-01 08:00:00","0.0","1",,"","15.00","0.0","10012001","2019-07-11 14:39:41.0"
"3540","2011-05-31 08:00:00","13.0","1",,"","15.00","0.0","10012001","2019-07-11 14:39:41.0"
"3541","2011-05-31 03:30:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3542","2011-05-31 02:45:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3543","2011-05-31 02:15:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3544","2011-05-31 02:00:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3545","2011-05-31 01:45:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3546","2011-05-31 01:00:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3547","2011-05-31 00:15:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3548","2011-05-31 00:00:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3549","2011-05-30 23:30:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3550","2011-05-30 23:00:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3551","2011-05-30 21:30:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3552","2011-05-30 12:45:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3553","2011-05-30 12:15:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3554","2011-05-30 12:00:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3555","2011-05-30 11:30:00",,"1",,"7","15.00","1.0","10012001","2019-07-11 14:39:41.0"
"3556","2011-05-30 11:15:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3557","2011-05-30 11:00:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3558","2011-05-30 10:45:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3559","2011-05-30 10:30:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3560","2011-05-30 10:15:00",,"1",,"7","15.00","1.0","10012001","2019-07-11 14:39:41.0"
"3561","2011-05-30 10:00:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3562","2011-05-30 09:45:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3563","2011-05-30 09:15:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3564","2011-05-30 08:45:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3565","2011-05-30 08:15:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3566","2011-05-30 08:00:00","3.0","1",,"","15.00","0.0","10012001","2019-07-11 14:39:41.0"
"3567","2011-05-30 07:30:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3568","2011-05-30 01:30:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3569","2011-05-30 00:45:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3570","2011-05-30 00:15:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3571","2011-05-29 15:45:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3572","2011-05-29 08:30:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3573","2011-05-29 08:00:00","0.0","1",,"","15.00","0.0","10012001","2019-07-11 14:39:41.0"
"3574","2011-05-29 07:45:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3575","2011-05-28 08:00:00","0.0","1",,"","15.00","0.0","10012001","2019-07-11 14:39:41.0"
"3576","2011-05-27 08:00:00","0.0","1",,"","15.00","0.0","10012001","2019-07-11 14:39:41.0"
"3577","2011-05-26 08:00:00","0.0","1",,"","15.00","0.0","10012001","2019-07-11 14:39:41.0"
"3578","2011-05-25 08:00:00","0.0","1",,"","15.00","0.0","10012001","2019-07-11 14:39:41.0"
"3579","2011-05-24 08:00:00","0.5","1",,"","15.00","0.0","10012001","2019-07-11 14:39:41.0"
"3580","2011-05-24 05:45:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3581","2011-05-24 01:15:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3582","2011-05-23 08:00:00","0.0","1",,"","15.00","0.0","10012001","2019-07-11 14:39:41.0"
"3583","2011-05-22 08:00:00","15.5","1",,"","15.00","0.0","10012001","2019-07-11 14:39:41.0"
"3584","2011-05-22 03:30:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3585","2011-05-22 02:15:00",,"1",,"7","15.00","0.5","10012001","2019-07-11 14:39:41.0"
"3586","2011-07-06 09:00:00",,"1",,,"1.00","0.0","10013001","2019-07-11 14:39:41.0"
"3587","2011-07-05 22:00:00",,"1",,,"1.00","2.5","10013001","2019-07-11 14:39:41.0"
"3588","2011-06-26 08:00:00","0.0","1",,"","15.00","0.0","10013001","2019-07-11 14:39:41.0"
"3589","2011-06-25 08:00:00","0.0","1",,"","15.00","0.0","10013001","2019-07-11 14:39:41.0"
"3590","2011-06-24 08:00:00","0.0","1",,"","15.00","0.0","10013001","2019-07-11 14:39:41.0"
"3591","2011-06-23 08:00:00","0.0","1",,"","15.00","0.0","10013001","2019-07-11 14:39:41.0"
"3592","2011-06-22 08:00:00","0.0","1",,"","15.00","0.0","10013001","2019-07-11 14:39:41.0"
"3593","2011-06-21 08:00:00","0.0","1",,"","15.00","0.0","10013001","2019-07-11 14:39:41.0"
"3594","2011-06-20 08:00:00","0.0","1",,"","15.00","0.0","10013001","2019-07-11 14:39:41.0"
"3595","2011-06-19 08:00:00","0.0","1",,"","15.00","0.0","10013001","2019-07-11 14:39:41.0"
"3596","2011-06-18 08:00:00","0.0","1",,"","15.00","0.0","10013001","2019-07-11 14:39:41.0"
"3597","2011-06-17 08:00:00","0.0","1",,"","15.00","0.0","10013001","2019-07-11 14:39:41.0"
"3598","2011-06-09 08:00:00","0.0","1",,"","15.00","0.0","10013001","2019-07-11 14:39:41.0"
"3599","2011-06-08 08:00:00","0.0","1",,"","15.00","0.0","10013001","2019-07-11 14:39:41.0"
"3600","2011-06-07 08:00:00","0.0","1",,"","15.00","0.0","10013001","2019-07-11 14:39:41.0"
"3601","2011-06-06 08:00:00","0.0","1",,"","15.00","0.0","10013001","2019-07-11 14:39:41.0"
"3602","2011-06-05 08:00:00","0.0","1",,"","15.00","0.0","10013001","2019-07-11 14:39:41.0"
"3603","2011-06-04 08:00:00","0.0","1",,"","15.00","0.0","10013001","2019-07-11 14:39:41.0"
"3604","2011-06-03 08:00:00","0.0","1",,"","15.00","0.0","10013001","2019-07-11 14:39:41.0"
"3605","2011-06-02 08:00:00","0.0","1",,"","15.00","0.0","10013001","2019-07-11 14:39:41.0"
"3606","2011-06-01 08:00:00","0.0","1",,"","15.00","0.0","10013001","2019-07-11 14:39:41.0"
"3607","2011-05-31 08:00:00","0.0","1",,"","15.00","0.0","10013001","2019-07-11 14:39:41.0"
"3608","2011-05-30 08:00:00","0.0","1",,"","15.00","0.0","10013001","2019-07-11 14:39:41.0"
"3609","2011-05-29 08:00:00","0.0","1",,"","15.00","0.0","10013001","2019-07-11 14:39:41.0"
"3610","2011-05-28 17:00:00",,"1",,"7","15.00","0.5","10013001","2019-07-11 14:39:41.0"
"3611","2011-05-28 08:00:00","0.0","1",,"","15.00","0.0","10013001","2019-07-11 14:39:41.0"
"3612","2011-05-27 08:00:00","0.0","1",,"","15.00","0.0","10013001","2019-07-11 14:39:41.0"
"3613","2011-05-26 08:00:00","0.0","1",,"","15.00","0.0","10013001","2019-07-11 14:39:41.0"
"3614","2011-05-25 08:00:00","0.0","1",,"","15.00","0.0","10013001","2019-07-11 14:39:41.0"
"3615","2011-05-24 08:00:00","0.0","1",,"","15.00","0.0","10013001","2019-07-11 14:39:41.0"
"3616","2011-05-23 08:00:00","0.0","1",,"","15.00","0.0","10013001","2019-07-11 14:39:41.0"
"3617","2011-05-22 08:00:00","0.0","1",,"","15.00","0.0","10013001","2019-07-11 14:39:41.0"
"3618","2011-07-06 09:00:00",,"1",,,"1.00","0.0","10014001","2019-07-11 14:39:41.0"
"3619","2011-07-06 02:00:00",,"1",,,"1.00","1.0","10014001","2019-07-11 14:39:41.0"
"3620","2011-07-06 01:00:00",,"1",,,"1.00","1.0","10014001","2019-07-11 14:39:41.0"
"3621","2011-07-06 00:00:00",,"1",,,"1.00","6.5","10014001","2019-07-11 14:39:41.0"
"3622","2011-07-05 23:00:00",,"1",,,"1.00","24.1","10014001","2019-07-11 14:39:41.0"
"3623","2011-07-05 22:00:00",,"1",,,"1.00","2.0","10014001","2019-07-11 14:39:41.0"
"3624","2011-06-26 08:00:00","0.0","1",,"","15.00","0.0","10014001","2019-07-11 14:39:41.0"
"3625","2011-06-25 08:00:00","0.0","1",,"","15.00","0.0","10014001","2019-07-11 14:39:41.0"
"3626","2011-06-24 08:00:00","0.0","1",,"","15.00","0.0","10014001","2019-07-11 14:39:41.0"
"3627","2011-06-23 08:00:00","0.0","1",,"","15.00","0.0","10014001","2019-07-11 14:39:41.0"
"3628","2011-06-22 08:00:00","1.0","1",,"","15.00","0.0","10014001","2019-07-11 14:39:41.0"
"3629","2011-06-22 03:45:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3630","2011-06-21 19:30:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3631","2011-06-21 08:00:00","2.0","1",,"","15.00","0.0","10014001","2019-07-11 14:39:41.0"
"3632","2011-06-21 05:30:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3633","2011-06-21 03:15:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3634","2011-06-21 02:45:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3635","2011-06-20 19:00:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3636","2011-06-20 08:00:00","6.5","1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3637","2011-06-19 12:30:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3638","2011-06-19 12:00:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3639","2011-06-19 11:45:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3640","2011-06-19 11:30:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3641","2011-06-19 11:15:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3642","2011-06-19 10:00:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3643","2011-06-19 09:30:00",,"1",,"7","15.00","1.0","10014001","2019-07-11 14:39:41.0"
"3644","2011-06-19 09:15:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3645","2011-06-19 09:00:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3646","2011-06-19 08:45:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3647","2011-06-19 08:30:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3648","2011-06-19 08:00:00","1.5","1",,"","15.00","0.0","10014001","2019-07-11 14:39:41.0"
"3649","2011-06-19 06:30:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3650","2011-06-19 06:15:00",,"1",,"7","15.00","1.0","10014001","2019-07-11 14:39:41.0"
"3651","2011-06-18 08:00:00","0.0","1",,"","15.00","0.0","10014001","2019-07-11 14:39:41.0"
"3652","2011-06-17 08:00:00","26.0","1",,"","15.00","0.0","10014001","2019-07-11 14:39:41.0"
"3653","2011-06-17 02:45:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3654","2011-06-17 02:00:00",,"1",,"7","15.00","1.0","10014001","2019-07-11 14:39:41.0"
"3655","2011-06-17 01:45:00",,"1",,"7","15.00","1.0","10014001","2019-07-11 14:39:41.0"
"3656","2011-06-17 01:30:00",,"1",,"7","15.00","1.5","10014001","2019-07-11 14:39:41.0"
"3657","2011-06-17 01:15:00",,"1",,"7","15.00","1.5","10014001","2019-07-11 14:39:41.0"
"3658","2011-06-17 01:00:00",,"1",,"7","15.00","1.0","10014001","2019-07-11 14:39:41.0"
"3659","2011-06-17 00:45:00",,"1",,"7","15.00","1.5","10014001","2019-07-11 14:39:41.0"
"3660","2011-06-17 00:30:00",,"1",,"7","15.00","2.0","10014001","2019-07-11 14:39:41.0"
"3661","2011-06-17 00:15:00",,"1",,"7","15.00","1.0","10014001","2019-07-11 14:39:41.0"
"3662","2011-06-17 00:00:00",,"1",,"7","15.00","2.5","10014001","2019-07-11 14:39:41.0"
"3663","2011-06-16 23:45:00",,"1",,"7","15.00","1.5","10014001","2019-07-11 14:39:41.0"
"3664","2011-06-16 23:30:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3665","2011-06-16 23:15:00",,"1",,"7","15.00","1.5","10014001","2019-07-11 14:39:41.0"
"3666","2011-06-16 23:00:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3667","2011-06-16 21:00:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3668","2011-06-16 20:45:00",,"1",,"7","15.00","2.0","10014001","2019-07-11 14:39:41.0"
"3669","2011-06-16 20:30:00",,"1",,"7","15.00","1.0","10014001","2019-07-11 14:39:41.0"
"3670","2011-06-16 20:15:00",,"1",,"7","15.00","2.0","10014001","2019-07-11 14:39:41.0"
"3671","2011-06-16 20:00:00",,"1",,"7","15.00","1.5","10014001","2019-07-11 14:39:41.0"
"3672","2011-06-16 19:45:00",,"1",,"7","15.00","1.0","10014001","2019-07-11 14:39:41.0"
"3673","2011-06-16 19:00:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3674","2011-06-09 08:00:00","0.0","1",,"","15.00","0.0","10014001","2019-07-11 14:39:41.0"
"3675","2011-06-08 08:00:00","0.0","1",,"","15.00","0.0","10014001","2019-07-11 14:39:41.0"
"3676","2011-06-07 08:00:00","0.0","1",,"","15.00","0.0","10014001","2019-07-11 14:39:41.0"
"3677","2011-06-06 08:00:00","4.0","1",,"","15.00","0.0","10014001","2019-07-11 14:39:41.0"
"3678","2011-06-06 07:00:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3679","2011-06-06 03:00:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3680","2011-06-06 02:45:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3681","2011-06-06 02:30:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3682","2011-06-06 02:15:00",,"1",,"7","15.00","1.0","10014001","2019-07-11 14:39:41.0"
"3683","2011-06-06 02:00:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3684","2011-06-06 01:45:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3685","2011-06-05 08:00:00","0.0","1",,"","15.00","0.0","10014001","2019-07-11 14:39:41.0"
"3686","2011-06-04 08:00:00","1.0","1",,"","15.00","0.0","10014001","2019-07-11 14:39:41.0"
"3687","2011-06-03 22:45:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3688","2011-06-03 21:15:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3689","2011-06-03 08:00:00","0.0","1",,"","15.00","0.0","10014001","2019-07-11 14:39:41.0"
"3690","2011-06-02 08:00:00","0.0","1",,"","15.00","0.0","10014001","2019-07-11 14:39:41.0"
"3691","2011-06-01 08:00:00","0.0","1",,"","15.00","0.0","10014001","2019-07-11 14:39:41.0"
"3692","2011-05-31 08:00:00","12.5","1",,"","15.00","0.0","10014001","2019-07-11 14:39:41.0"
"3693","2011-05-31 03:15:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3694","2011-05-31 02:45:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3695","2011-05-31 02:30:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3696","2011-05-31 02:00:00",,"1",,"7","15.00","1.0","10014001","2019-07-11 14:39:41.0"
"3697","2011-05-31 01:30:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3698","2011-05-31 00:30:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3699","2011-05-31 00:00:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3700","2011-05-30 23:45:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3701","2011-05-30 23:15:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3702","2011-05-30 23:00:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3703","2011-05-30 21:30:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3704","2011-05-30 21:00:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3705","2011-05-30 20:30:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3706","2011-05-30 13:00:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3707","2011-05-30 12:45:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3708","2011-05-30 12:30:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3709","2011-05-30 12:15:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3710","2011-05-30 11:45:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3711","2011-05-30 11:30:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3712","2011-05-30 11:15:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3713","2011-05-30 11:00:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3714","2011-05-30 10:45:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3715","2011-05-30 10:30:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3716","2011-05-30 10:15:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3717","2011-05-30 08:15:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3718","2011-05-30 08:00:00","5.0","1",,"","15.00","0.0","10014001","2019-07-11 14:39:41.0"
"3719","2011-05-30 03:45:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3720","2011-05-30 01:45:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3721","2011-05-30 00:30:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3722","2011-05-30 00:15:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3723","2011-05-29 23:30:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3724","2011-05-29 23:15:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3725","2011-05-29 21:30:00",,"1",,"7","15.00","1.0","10014001","2019-07-11 14:39:41.0"
"3726","2011-05-29 21:15:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3727","2011-05-29 15:30:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3728","2011-05-29 10:00:00",,"1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3729","2011-05-29 08:00:00","0.5","1",,"7","15.00","0.5","10014001","2019-07-11 14:39:41.0"
"3730","2011-05-28 08:00:00","0.0","1",,"","15.00","0.0","10014001","2019-07-11 14:39:41.0"
"3731","2011-05-27 08:00:00","0.0","1",,"","15.00","0.0","10014001","2019-07-11 14:39:41.0"
"3732","2011-05-26 08:00:00","0.0","1",,"","15.00","0.0","10014001","2019-07-11 14:39:41.0"
